Profile_URL,scholar_id,name,affiliation,total_cites,h_index,i10_index,fields
https://scholar.google.com/citations?hl=en&user=MLhSLvgAAAAJ,"""MLhSLvgAAAAJ""",Ricard Arasa-Gisbert,"Instituto de Investigaciones Forestales, Universidad Veracruzana",680,8,6,"Landscape Ecology, Forest Regeneration, Conservation Biology"
https://scholar.google.com/citations?hl=en&user=FzF_rCQAAAAJ,"""FzF_rCQAAAAJ""",Anne Axel,"Associate Professor, Marshall University",677,7,7,"soundscape ecology, landscape ecology, tropical dry forest, Madagascar"
https://scholar.google.com/citations?hl=en&user=n9mI2NUAAAAJ,"""n9mI2NUAAAAJ""",Jessica Lindgren,Researcher,677,11,11,Landscape ecology
https://scholar.google.com/citations?hl=en&user=Oa48WsgAAAAJ,"""Oa48WsgAAAAJ""",Stephen B. Asabere,"Akademischer Rat a.Z (Assist. Prof., non-tenured ), Georg-August University of Goettingen",673,13,15,"Landscape ecology, Soil science, Environmental science, GIS and Remote sensing, Urbanisation"
https://scholar.google.com/citations?hl=en&user=_yTip-0AAAAJ,"""_yTip-0AAAAJ""",Adina Chain Guadarrama,Centro Agronómico Tropical de Investigación y enseñanza,671,6,5,"Community ecology, Functional Ecology, Climate Change, Landscape Ecology, Conservation biology"
https://scholar.google.com/citations?hl=en&user=KOYORJsAAAAJ,"""KOYORJsAAAAJ""",Mr. Micah Davies,CSIRO Land and Water,667,12,16,"Landscape Ecology, Biodiversity, Restoration"
https://scholar.google.com/citations?hl=en&user=-ZLygWYAAAAJ,"""-ZLygWYAAAAJ""",Taavi Paal,"PhD, University of Tartu, Estonia (retired from science)",666,13,14,"Plant ecology, Conservation biology, Landscape ecology"
https://scholar.google.com/citations?hl=en&user=XVWvEwMAAAAJ,"""XVWvEwMAAAAJ""",Youngkeun Song,"Professor, Graduate School of Environmental Studies, Seoul National University",665,15,20,"Ecological Planning, Ecological Restoration, Landscape Ecology, Biodiversity Conservation"
https://scholar.google.com/citations?hl=en&user=u6aSJ3wAAAAJ,"""u6aSJ3wAAAAJ""",Mauricio M. Nunez Regueiro,The Nature Conservancy - Gran Chaco Lead,660,13,17,"Conservation Biology, Environmental Policy, Landscape Ecology, Ecological Modeling, Market-based strategies for conservation"
https://scholar.google.com/citations?hl=en&user=f5UlaVYAAAAJ,"""f5UlaVYAAAAJ""",Hong Jiang,Peking University,659,11,12,"landscape ecology, protected areas, biodiversity"
https://scholar.google.com/citations?hl=en&user=aOMk_F4AAAAJ,"""aOMk_F4AAAAJ""",Jena Hickey,International Gorilla Conservation Programme,656,12,13,"ecology, great apes, spatial & population modeling, landscape ecology, conservation biology"
https://scholar.google.com/citations?hl=en&user=DGLJsCEAAAAJ,"""DGLJsCEAAAAJ""",Yanina Vanesa Sica,Justus Liebig Giessen University,653,13,15,"landscape ecology, biodiversity conservation"
https://scholar.google.com/citations?hl=en&user=bKYO460AAAAJ,"""bKYO460AAAAJ""",Houston Wilson,"Associate Cooperative Extension Specialist, Dept. Entomology, University of California Riverside",651,14,20,"Integrated pest management, Biological control, Landscape ecology, Agroecology, Organic agriculture"
https://scholar.google.com/citations?hl=en&user=OqnKQ-8AAAAJ,"""OqnKQ-8AAAAJ""",Rose A. Graves,The Nature Conservancy,650,12,13,"Landscape ecology, conservation biology, applied ecology, conservation planning"
https://scholar.google.com/citations?hl=en&user=trdjNdgAAAAJ,"""trdjNdgAAAAJ""",Juan Pablo Ramírez-Delgado,University of Northern British Columbia,650,9,9,"Conservation Biology, Landscape Ecology, Global Change Biology, Macroecology"
https://scholar.google.com/citations?hl=en&user=SNNgtAQAAAAJ,"""SNNgtAQAAAAJ""",Carlos Ciudad,Universidad de León,650,14,14,"ecology, biological conservation, landscape ecology, gis, forestry"
https://scholar.google.com/citations?hl=en&user=zNxBe8wAAAAJ,"""zNxBe8wAAAAJ""",anwar eziz,"Xinjiang Institute of ecology and geography, Chinese academy of sciences",650,10,10,"vegetation science, application of remotesensing in ecology, plant adaptation, landscape ecology"
https://scholar.google.com/citations?hl=en&user=rlNdNyQAAAAJ,"""rlNdNyQAAAAJ""",Alexandra Urza,"Research Ecologist, Forest Service, Rocky Mountain Research Station",645,14,17,"Plant ecology, Community ecology, Disturbance ecology, Landscape ecology, Ecosystem ecology"
https://scholar.google.com/citations?hl=en&user=6xMrLssAAAAJ,"""6xMrLssAAAAJ""",Yunchuan Dai (代云川),"Institute for Ecology and Environmental Resources, Chongqing Academy of Social Sciences",642,16,22,"Landscape Ecology, Conservation Biology, Protected Area Management, Climate Change and Biodiversity."
https://scholar.google.com/citations?hl=en&user=XJZeATkAAAAJ,"""XJZeATkAAAAJ""",Eric Nordberg,University of New England,640,15,25,"Herpetology, Applied Ecology, Landscape Ecology, Conservation"
https://scholar.google.com/citations?hl=en&user=_q16DeYAAAAJ,"""_q16DeYAAAAJ""",Trond Simensen,"Norwegian Institute for Nature Research, University of Oslo",632,7,6,"Landscape ecology, land system science, biogeography, spatial planning"
https://scholar.google.com/citations?hl=en&user=Ck6T224AAAAJ,"""Ck6T224AAAAJ""",Wanben Wu,"Department of Biology, Aarhus University",632,13,16,"Rewilding, Microclimate, Urban Morphology, Landscape Ecology, Forest Structure"
https://scholar.google.com/citations?hl=en&user=0o6KRGQAAAAJ,"""0o6KRGQAAAAJ""",Geetha Nayak,Ecologist,631,9,9,"Landscape ecology, Ecosystem Services, Agroecology, Restoration ecology"
https://scholar.google.com/citations?hl=en&user=-8QN5EMAAAAJ,"""-8QN5EMAAAAJ""",Lauren Svejcar,USDA-Agricultural Research Services,631,12,12,"restoration ecology, drylands, landscape ecology, plant community ecology, soil science"
https://scholar.google.com/citations?hl=en&user=7WhvOCIAAAAJ,"""7WhvOCIAAAAJ""",Jody Tucker,"U.S. Forest Service, Rocky Mountain Research Station",631,12,13,"landscape ecology, genetics, carnivore ecology, wildilfe biology, population monitoring"
https://scholar.google.com/citations?hl=en&user=aVDYUx0AAAAJ,"""aVDYUx0AAAAJ""",Kátia F. Rito,"Universidad Michoacana de San Nicolás de Hidalgo, Facultad de Biología",630,11,14,"Community ecology, Landscape ecology, Environmental changes, Restoration ecology"
https://scholar.google.com/citations?hl=en&user=tOvw_s4AAAAJ,"""tOvw_s4AAAAJ""",Matthew Combs,United States Department of Agriculture,629,12,14,"Molecular ecology, Disease ecology, Landscape ecology"
https://scholar.google.com/citations?hl=en&user=VyzW0k0AAAAJ,"""VyzW0k0AAAAJ""",Arundhati A. Das,Wildlife Conservation Society - India,627,9,8,"Conservation Biology, Landscape Ecology, Community Ecology, Climate Change"
https://scholar.google.com/citations?hl=en&user=V5rkz6gAAAAJ,"""V5rkz6gAAAAJ""",Vladimir Naumov,Geospatial expert in sustainable forestry and lanscape ecology,626,11,12,"Data Science, Sustainable Forestry, Landscape Ecology, Geospatial Technology"
https://scholar.google.com/citations?hl=en&user=iHcjWakAAAAJ,"""iHcjWakAAAAJ""",Maria D. Tchakerian,"Research Scientist, Entomology Department, Texas A&M University",622,15,20,"Landscape Ecology, Biological Disturbances, GIS"
https://scholar.google.com/citations?hl=en&user=_YwiCAcAAAAJ,"""_YwiCAcAAAAJ""",Vitus Tankpa,Harbin Institute of Technology,620,6,5,"Landscape ecology, environmental hydrology, Watershed modeling, Sustainable land use management, Environmental impact assessment"
https://scholar.google.com/citations?hl=en&user=zAoXzrQAAAAJ,"""zAoXzrQAAAAJ""",David Grandgirard,"Professor (associate), INTERACT UP 2018.C102, UniLaSalle",619,7,6,"Agro-ecology, Agroforestry, landscape ecology"
https://scholar.google.com/citations?hl=en&user=DswvcskAAAAJ,"""DswvcskAAAAJ""",Chris McGonigle,School of Geography and Environmental Sciences,619,14,17,"Benthic Habitat Mapping, Benthic Ecology, Marine Geophysics, Landscape Ecology"
https://scholar.google.com/citations?hl=en&user=VamaPZgAAAAJ,"""VamaPZgAAAAJ""",Tyler Creech,"Spatial Ecologist, Center for Large Landscape Conservation",618,12,13,"Landscape Ecology, Conservation Biology"
https://scholar.google.com/citations?hl=en&user=a1IiO4UAAAAJ,"""a1IiO4UAAAAJ""",Helen Moor,Eawag - Swiss Federal Institute of Aquatic Science and Technology,617,10,10,"Functional ecology, Community ecology, Landscape ecology, Global Change ecology"
https://scholar.google.com/citations?hl=en&user=VDMAKqkAAAAJ,"""VDMAKqkAAAAJ""",Yongzhi Yan (闫勇智),Inner Mongolia University,618,13,14,"Community ecology, Landscape ecology, Biodiversity conservation"
https://scholar.google.com/citations?hl=en&user=fphFfz0AAAAJ,"""fphFfz0AAAAJ""",Amelia Villaseñor,The University of Arkansas,614,11,11,"Macroecology, Paleoecology, Biogeography, Landscape ecology, Hominin Evolution"
https://scholar.google.com/citations?hl=en&user=0MyqdP4AAAAJ,"""0MyqdP4AAAAJ""",Giovanna Pezzi,Bologna University,612,13,17,"botany, vegetation ecology, landscape ecology, landscape history"
https://scholar.google.com/citations?hl=en&user=9XYzCzkAAAAJ,"""9XYzCzkAAAAJ""",Yisa Ginath Yuh,"Postdpctoral Fellow, Concordia University, Montreal, Canada",611,10,12,"Geospatial analysis, Landscape Ecology, Wildlife ecology and conservation, and Climate change and su"
https://scholar.google.com/citations?hl=en&user=_XE3j2MAAAAJ,"""_XE3j2MAAAAJ""",Victoria M. Donovan,University of Florida,608,13,17,"landscape ecology, resilience theory, conservation and restoration, disturbance ecology"
https://scholar.google.com/citations?hl=en&user=H5kM3EsAAAAJ,"""H5kM3EsAAAAJ""",Sarah Paule Dalle,Norwegian University of Life Sciences,608,10,10,"ethnobotany, biodiversity, seed systems, food security, landscape ecology"
https://scholar.google.com/citations?hl=en&user=mYfoEooAAAAJ,"""mYfoEooAAAAJ""",Thomas Strasser,"Department of Geoinformatics, University of Salzburg",607,8,7,"Landscape ecology, Habitat mapping, Geomorphometry, Remote sensing, Object-based image analysis"
https://scholar.google.com/citations?hl=en&user=begpib0AAAAJ,"""begpib0AAAAJ""",Toshiya Matsuura,"Researcher, FFPRI, Japan",605,13,17,"GIS/RS, Landscape Ecology, Ecosystem Services"
https://scholar.google.com/citations?hl=en&user=doNH9yEAAAAJ,"""doNH9yEAAAAJ""",Lars Pomara,US Forest Service Southern Research Station,604,14,18,"Landscape ecology, Biogeography, Conservation, Wildlife ecology, Ornithology"
https://scholar.google.com/citations?hl=en&user=44Q-C4MAAAAJ,"""44Q-C4MAAAAJ""",Emilie Pecharova,professor of ecology,603,14,17,"landscape ecology, restoration ecology"
https://scholar.google.com/citations?hl=en&user=SpFGM4cAAAAJ,"""SpFGM4cAAAAJ""",Guillermo A. Durán S.,Cornell University,602,5,3,"landscape ecology, conservation biology, water resources management"
https://scholar.google.com/citations?hl=en&user=g2OyMx8AAAAJ,"""g2OyMx8AAAAJ""",Sandrine Chauchard,"Maitre de conférences, Université de Lorraine",601,10,10,"Landscape ecology, ecological history, land-use change, ancient forest, herbivore"
https://scholar.google.com/citations?hl=en&user=OcFzWAQAAAAJ,"""OcFzWAQAAAAJ""",David Rozen-Rechels,Sorbonne Université,601,15,19,"Behavioral ecology, Terrestrial ecology, Animal ecology, Landscape ecology, Thermal ecology"
https://scholar.google.com/citations?hl=en&user=Vbw17xoAAAAJ,"""Vbw17xoAAAAJ""",Guoyu Li,Zhejiang Univeristy,601,13,14,"land system sustainability, landscape ecology, spatial planning"
https://scholar.google.com/citations?hl=en&user=0ABzhGIAAAAJ,"""0ABzhGIAAAAJ""",Kyung Ah Koo,Korea Environment Institute,597,13,18,"Systems Ecology, Landscape Ecology, Ecological Modeling, Biogeography"
https://scholar.google.com/citations?hl=en&user=76RAPX4AAAAJ,"""76RAPX4AAAAJ""",PAULA GARCÍA LLAMAS,Universidad de León,596,12,12,"Landscape ecology, land use changes, fire ecology, ecosystem services, remote sensing STEM education"
https://scholar.google.com/citations?hl=en&user=YhZO7IUAAAAJ,"""YhZO7IUAAAAJ""",Ashraf Afana Afana,EKFB,592,7,6,"Remote Sensing, Machine Learning, Landscape Ecology, Geomorphology, Geomorphometry"
https://scholar.google.com/citations?hl=en&user=E1X4wdgAAAAJ,"""E1X4wdgAAAAJ""",Constance Browne,"Research Associate, New Brunswick Museum",588,10,12,"Conservation Biology, Population Biology, Habitat/Resource Selection, Landscape Ecology, Herpetology"
https://scholar.google.com/citations?hl=en&user=Oxp-hhsAAAAJ,"""Oxp-hhsAAAAJ""",Li Tian,CAS,588,13,16,Landscape ecology
https://scholar.google.com/citations?hl=en&user=BhHfNM4AAAAJ,"""BhHfNM4AAAAJ""",Liina Saar,"University of Tartu, Institute of Ecology and Earth Sciences",580,10,10,"Plant ecology, landscape ecology"
https://scholar.google.com/citations?hl=en&user=aFNotrUAAAAJ,"""aFNotrUAAAAJ""",Ebru Ersoy Tonyaloğlu,Aydın Adnan Menderes University,580,12,12,"Landscape ecology, ecological connectivity, public accessibility, GIS, nature conservation"
https://scholar.google.com/citations?hl=en&user=jcWcXyYAAAAJ,"""jcWcXyYAAAAJ""",Casey C. Day,"Research Scientist, University of Montana",576,14,19,"Landscape ecology, Individual-based modeling, Conservation biology, Behavioral ecology"
https://scholar.google.com/citations?hl=en&user=zT2EUhgAAAAJ,"""zT2EUhgAAAAJ""",Gaseitsiwe Smollie Masunga,"University of Botswana, Okavango Research Institute",575,10,11,"Conservation biology, landscape ecology, wildlife science, plant ecology, fire ecology"
https://scholar.google.com/citations?hl=en&user=Gfhd_BcAAAAJ,"""Gfhd_BcAAAAJ""",Hyeyeong Choe,"Associate Professor, Dept. of Forest Environmental Science, Seoul National University",575,14,16,"Landscape Ecology, Conservation Planning, Forest Management, Climate Change, Spatial Data Science"
https://scholar.google.com/citations?hl=en&user=PxLb0XYAAAAJ,"""PxLb0XYAAAAJ""",Inga Parker La Puma,"LANDFIRE Program Lead, USDA Forest Service, Fire Modeling Institute",574,9,9,"Forest Ecology, Climate, Landscape Ecology, Fire Ecology, Ecosystem Modeling"
https://scholar.google.com/citations?hl=en&user=3UnQmkoAAAAJ,"""3UnQmkoAAAAJ""",Yodit Kebede,Independent,574,11,11,"landscape ecology, farming systems, agroecology, biological pest control, landscape ecology"
https://scholar.google.com/citations?hl=en&user=XBUp9EoAAAAJ,"""XBUp9EoAAAAJ""",Wei XIE,Ph.D. Candidate at Fudan University.,574,9,9,"Industrial Ecology, Land Use, Urban metabolism, System Analysis, Landscape Ecology"
https://scholar.google.com/citations?hl=en&user=3zEZLm4AAAAJ,"""3zEZLm4AAAAJ""",María Victoria Jiménez Franco (ORCID: 0000-0002-7254-0431),Postdoc. Universidad Miguel Hernández de Elche,573,16,24,"Ecology, Population dynamic, Ecological Modelling, Animal Conservation, Landscape Ecology"
https://scholar.google.com/citations?hl=en&user=C9z9unYAAAAJ,"""C9z9unYAAAAJ""",Chang Zhao,University of Florida,568,11,11,"Ecosystem Services, Landscape Ecology, GIScience, Remote Sensing, Machine Learning"
https://scholar.google.com/citations?hl=en&user=M3v-jeIAAAAJ,"""M3v-jeIAAAAJ""",David Mifsud,"Herpetologist, Herpetological Resource and Management",566,6,4,"Biology, Turtles, Landscape Ecology, Reptiles, Amphibians"
https://scholar.google.com/citations?hl=en&user=Bvk4vl8AAAAJ,"""Bvk4vl8AAAAJ""",Ayumi Imanishi,Kindai University,566,11,12,"Conservation ecology, Landscape ecology, Environmental education"
https://scholar.google.com/citations?hl=en&user=lXqMuZ0AAAAJ,"""lXqMuZ0AAAAJ""",Lawrie Conole,Independent researcher,559,9,9,"Landscape ecology, community ecology, urban ecology, behavioral ecology, birds."
https://scholar.google.com/citations?hl=en&user=q8_DXlMAAAAJ,"""q8_DXlMAAAAJ""",Nik Hanita Nik Mohamad,"PhD, Centre of Landscape Architecture Studies, Faculty of Architecture, Planning and Surveying, UiTM",556,13,18,"Landscape ecology, landscape architecture, sustainable community, sustainable landscape design"
https://scholar.google.com/citations?hl=en&user=6ji5p0AAAAAJ,"""6ji5p0AAAAAJ""",Yajun Zhang,Michigan state university,554,11,11,"Landscape Ecology, GIS, Ecosystem Services"
https://scholar.google.com/citations?hl=en&user=d5hsgHQAAAAJ,"""d5hsgHQAAAAJ""",Josee S Rousseau,Point Blue Conservation Science,553,10,10,"Landscape Ecology, Spatial Ecology, Movements, Population Dynamics, Bioindicators"
https://scholar.google.com/citations?hl=en&user=28AZFE4AAAAJ,"""28AZFE4AAAAJ""",Silvia Calvo Iglesias,Researcher University of Vigo,552,10,10,"cultural landscapes&heritage, landscape planning, landscape ecology, GIS"
https://scholar.google.com/citations?hl=en&user=qEm9lx0AAAAJ,"""qEm9lx0AAAAJ""",Erika Mudrak,"Statistical Consultant, Cornell University",550,14,16,"applied statistics, community ecology, landscape ecology, macroecology"
https://scholar.google.com/citations?hl=en&user=nwb2ezoAAAAJ,"""nwb2ezoAAAAJ""",Marina Zanin,Visiting professor of the Federal University of Maranhão,549,13,17,"Biological conservation, landscape ecology, theoretical ecology"
https://scholar.google.com/citations?hl=en&user=7vA3eNAAAAAJ,"""7vA3eNAAAAAJ""",Franz Mora,Director SIESDIB-CONABIO,548,10,10,"Landscape ecology, Geographic Knowledge Discovery, Remote Sensing & GIS, Biodiversity Indicators, Ecological Modeling"
https://scholar.google.com/citations?hl=en&user=JEjhiIsAAAAJ,"""JEjhiIsAAAAJ""","Javan Bauder, Ph.D.","Assistant Unit Leader, Arizona Cooperative Fish and Wildlife Research Unit, U.S. Geological Survey",547,14,20,"Biostatistics, landscape ecology, spatial ecology, habitat ecology, quantitative ecology"
https://scholar.google.com/citations?hl=en&user=PUWdglZg3IoC,"""PUWdglZg3IoC""",Anne-Kathrin Schneider,Thünen Institute of Biodiversity,546,11,11,"landscape ecology, agroecology, soil ecology, ecological modelling"
https://scholar.google.com/citations?hl=en&user=CXt1U_EAAAAJ,"""CXt1U_EAAAAJ""",Amal Najihah Muhamad Nor,"Faculty of Earth Science, Universiti Malaysia Kelantan",545,9,9,Landscape Ecology
https://scholar.google.com/citations?hl=en&user=eyBl6r8AAAAJ,"""eyBl6r8AAAAJ""",Dr. Geofrey Soka,"Senior Lecturer, College of Forestry, Wildlife and Tourism at Sokoine University of Agriculture",537,13,15,"Landscape ecology, conservation biology, mapping land-use land cover changes, plant-herbivore-environment interactions"
https://scholar.google.com/citations?hl=en&user=IS5pINAAAAAJ,"""IS5pINAAAAAJ""",Peter J. T. White,Michigan State University,537,10,13,"Moth Ecology, Landscape Ecology, Remote Sensing Applications, Evolution Education, Science Education"
https://scholar.google.com/citations?hl=en&user=zAXAenwAAAAJ,"""zAXAenwAAAAJ""",Martín de Jesús Cervantes-López,Aluno de douturado,537,6,3,"Ecology, Conservation, Herpetology, Agroforestry, Landscape Ecology"
https://scholar.google.com/citations?hl=en&user=-JzKHFkAAAAJ,"""-JzKHFkAAAAJ""",Jason Taylor,Aldo Leopold Wilderness Research Institute,536,12,14,"Arctic, Protected Areas, Wilderness, Landscape Ecology, Ecological Integrity"
https://scholar.google.com/citations?hl=en&user=qbBJvsIAAAAJ,"""qbBJvsIAAAAJ""",Derek A. Fedak,"Researcher, Colorado State University",535,3,3,"Landscape Ecology, Habitat Connectivity, Wildlife Occupancy, Remote Sensing, State-Change"
https://scholar.google.com/citations?hl=en&user=SfUFjHwAAAAJ,"""SfUFjHwAAAAJ""",Emma Coulthard,Senior Lecturer in Ecology Manchester Metropolitan University,532,12,13,"Moths, Landscape Ecology, Pollination Biology, Conservation"
https://scholar.google.com/citations?hl=en&user=JV_OCLMAAAAJ,"""JV_OCLMAAAAJ""",Andrew R Little,"Assistant Professor, University of Nebraska-Lincoln",527,10,13,"Wildlife Management, Landscape Ecology, Precision Conservation"
https://scholar.google.com/citations?hl=en&user=qwbekCMAAAAJ,"""qwbekCMAAAAJ""",Robby R. Marrotte,Ontario Ministry of Natural Resources,527,11,12,"Wildlife management, Conservation Biology, Landscape genetics, Landscape Ecology, Movement Ecology"
https://scholar.google.com/citations?hl=en&user=rC-eqRQAAAAJ,"""rC-eqRQAAAAJ""",Adams Osman (PhD),"University of Education, Winneba",527,11,11,"Geography, Landscape ecology, Environmental Sustainability, Geospatial Sciences, Disaster Risk Management"
https://scholar.google.com/citations?hl=en&user=3_T-g84AAAAJ,"""3_T-g84AAAAJ""",Jason Tallant,"Data Manager, University of Michigan Biological Station",522,11,12,"Remote Sensing, Geographic Information Systems, Landscape Ecology"
https://scholar.google.com/citations?hl=en&user=FCUAK3wAAAAJ,"""FCUAK3wAAAAJ""",Nicolás Caruso,Instituto de Ciencias Biológicas y Biomédicas del Sur - Universidad Nacional del Sur,522,12,15,"Wildlife ecology and conservation, Mammalogy, Quantitative ecology, Landscape ecology"
https://scholar.google.com/citations?hl=en&user=1RYJF5UAAAAJ,"""1RYJF5UAAAAJ""",László Zoltán,"Hungarian Department of Biology and Ecology, 3B Center, Babeș-Bolyai University",518,13,17,"Community Ecology, Entomology, Parasitoids, Landscape Ecology, Multitrophic Interactions"
https://scholar.google.com/citations?hl=en&user=2SQIJwANCrkC,"""2SQIJwANCrkC""",nilgun guneroglu,Karadeniz Teknik Üniversitesi,518,13,16,"Landscape design, Landscape ecology, Landscape planning"
https://scholar.google.com/citations?hl=en&user=iHZvXEAAAAAJ,"""iHZvXEAAAAAJ""",Martha Lucia Ortiz-Moreno,"Professor at Biology and Chemistry Department, Universidad de los Llanos",516,12,15,"Ecosystem and biodiversity management, Environmental landplanning, Landscape ecology, Conservation"
https://scholar.google.com/citations?hl=en&user=0yCIZyAAAAAJ,"""0yCIZyAAAAAJ""",Samuel Velázquez-Salazar,"Analista en Percepción Remota, CONABIO",517,10,10,"remote sensing, LCLUC, ecosystem monitoring, landscape ecology, biophysical variables"
https://scholar.google.com/citations?hl=en&user=nMCOF7kAAAAJ,"""nMCOF7kAAAAJ""",Jack H Hatfield,University of York,515,10,10,"Community Ecology, Landscape Ecology, Functional Ecology"
https://scholar.google.com/citations?hl=en&user=St-QRM0AAAAJ,"""St-QRM0AAAAJ""",Ángela Hernández-Moreno,"Centro de Investigación en Ecosistemas de la Patagonia, CIEP",513,10,10,"Landscape ecology, Remote sensing, Land use and land cover change, Ecosystem functions, Urban"
https://scholar.google.com/citations?hl=en&user=8h6mYocAAAAJ,"""8h6mYocAAAAJ""",Sanjan Thapa,"Executive Director, Small Mammals Conservation and Research Foundation",513,12,16,"Mammals Taxonomy and conservation, Landscape ecology, Ecosystem services, climate change"
https://scholar.google.com/citations?hl=en&user=F_xiE4MAAAAJ,"""F_xiE4MAAAAJ""",Satish Prasad,"Research Fellow, Stockholm Environment Institute",511,9,9,"remote sensing, wetlands, water resource management, landscape ecology"
https://scholar.google.com/citations?hl=en&user=J3JubqgAAAAJ,"""J3JubqgAAAAJ""",Dr. Edivando Vitor do Couto,Technical University of Munich,508,14,21,"Environment, Spatial Analysis, Landscape Ecology, Geoprocessing, Biodiversity and Conservation"
https://scholar.google.com/citations?hl=en&user=t57eWUkAAAAJ,"""t57eWUkAAAAJ""","Md Farhadur Rahman,PhD","Assistant Professor, Bangabandhu Sheikh Mujibur Rahman Agricultural University",508,10,10,"Remote sensing, Plant ecophysiology, Landscape Ecology, LiDAR in Forest ecology"
https://scholar.google.com/citations?hl=en&user=uGfLC3wAAAAJ,"""uGfLC3wAAAAJ""",Martin Brummell,University of New England,509,11,11,"Landscape Ecology, Greenhouse Gas, Pollination, Microbial Ecology"
https://scholar.google.com/citations?hl=en&user=kZpK70AAAAAJ,"""kZpK70AAAAAJ""",Jacqueline Oehri,Department of Evolutionary Biology and Environmental Studies,507,6,6,"Biodiversity, Ecosystem Function, Landscape Ecology, Ecological Connectivity, Land-Climate"
https://scholar.google.com/citations?hl=en&user=od4lhQEAAAAJ,"""od4lhQEAAAAJ""",Jennifer Davison,"Research Scientist, University of Washington",505,6,6,"Landscape ecology, climate change adaptation, remote sensing, GIS"
https://scholar.google.com/citations?hl=en&user=JcFyWu8AAAAJ,"""JcFyWu8AAAAJ""",Claudia Z. Kanda,"PhD student, São Paulo State University",504,9,8,"Movement ecology, Landscape ecology, Conservation"
https://scholar.google.com/citations?hl=en&user=2AHVVaoAAAAJ,"""2AHVVaoAAAAJ""",Erico Fernando Lopes Pereira-Silva,Universidade de São Paulo,503,11,13,"Landscape, Botanic garden, Plant ecology, Education, Landscape ecology"
https://scholar.google.com/citations?hl=en&user=emNpohoAAAAJ,"""emNpohoAAAAJ""",Carlos Martínez Núñez,Estación Biológica de Doñana (CSIC),505,14,16,"Ecology, Agroecology, Biotic interactions, Landscape ecology."
https://scholar.google.com/citations?hl=en&user=1FC5HksAAAAJ,"""1FC5HksAAAAJ""",Werner Rolf,OWL University of Applied Sciences and Arts,500,10,12,"Landscape Ecology, Nature Conservation, Landscape Plannning, Environmental Planning"
https://scholar.google.com/citations?hl=en&user=kWNuzesAAAAJ,"""kWNuzesAAAAJ""",Wei-Lun Tsai,U.S. Environmental Protection Agency,499,11,11,"Landscape and urban planning, Human health, Landscape ecology, Urban ecology"
https://scholar.google.com/citations?hl=en&user=LAQCSXkAAAAJ,"""LAQCSXkAAAAJ""",Melina de Souza Leite,"Department of Ecology, University of São Paulo",496,10,11,"Ecology, Conservation, Forest Ecology, Community Ecology, Landscape Ecology"
https://scholar.google.com/citations?hl=en&user=JQkwWL4AAAAJ,"""JQkwWL4AAAAJ""",Kevin Li,"Postdoctorical Fellow, Oak Ridge Institute for Science Education",496,10,10,"landscape ecology, agroecology, environmental science"
https://scholar.google.com/citations?hl=en&user=cUj5DqwAAAAJ,"""cUj5DqwAAAAJ""",E. Jamie Trammell,"Associate Professor of Environmental Science and Policy, Southern Oregon University",493,12,15,"Conservation Planning, Scenario Analysis, Landscape Ecology, Urban Ecology, Arctic"
https://scholar.google.com/citations?hl=en&user=ID3MOy0AAAAJ,"""ID3MOy0AAAAJ""",Ana Stritih,Technical University of Munich,493,13,15,"social-ecological systems, landscape ecology, forest ecology, ecosystem services, spatial modelling"
https://scholar.google.com/citations?hl=en&user=aP9_FeUAAAAJ,"""aP9_FeUAAAAJ""",Morgan A. Crowley,"Forest Fire Research Scientist, Natural Resources Canada",492,9,8,"Wildfires, Remote Sensing, Earth Observation, Landscape Ecology"
https://scholar.google.com/citations?hl=en&user=gXTeUMcAAAAJ,"""gXTeUMcAAAAJ""",Agustín M. Bartual,Unknown affiliation,491,5,5,"Landscape ecology, Ecosystem services, Agrobiodiversity, Ecosystem functioning, Pollination"
https://scholar.google.com/citations?hl=en&user=FzkY_v0AAAAJ,"""FzkY_v0AAAAJ""",José Carlos Muñoz-Reinoso,"Profesor de Ecología, Universidad de Sevilla",491,10,12,"NA, Landscape ecology, NA, dunas, enebrales"
https://scholar.google.com/citations?hl=en&user=2-CwrBEAAAAJ,"""2-CwrBEAAAAJ""",Ian Giesbrecht,Hakai Institute and Simon Fraser University,490,12,14,"ecosystem science, landscape ecology, watersheds"
https://scholar.google.com/citations?hl=en&user=3V-Fx1MAAAAJ,"""3V-Fx1MAAAAJ""",Diouf Abdoulaye,"PhD, Université Dan Dicko Dankoulodo de Maradi, Niger",489,13,18,"Fire Remote sensing, Landscape Ecology, Spatial Ecology, Conservation Biology"
https://scholar.google.com/citations?hl=en&user=5ejmIQgAAAAJ,"""5ejmIQgAAAAJ""",Валентин Яцухно (Valentin Yatsukhno),"Belarusian State University, Faculty of Geography, 4 Nezavisimosti Av., 220030 Minsk, Belarus",488,10,11,landscape ecology
https://scholar.google.com/citations?hl=en&user=Lz9jsyYAAAAJ,"""Lz9jsyYAAAAJ""",Morgan B. Pfeiffer,USDA APHIS WS National Wildlife Research Center,487,14,18,"Ornithology, Landscape ecology, Scavengers"
https://scholar.google.com/citations?hl=en&user=m6eHakYAAAAJ,"""m6eHakYAAAAJ""",Anand Chaudhary,Baylor University,487,8,8,"Conservation Biology, Landscape Ecology, Macrosystems, Cross-scale interactions, Birds"
